,term,year,similar word (word2vec),similarity score (word2vec)
0,nigger,2010,jew,0.7381113171577454
1,nigger,2010,kike,0.732539713382721
2,nigger,2010,faggot,0.7264710664749146
3,nigger,2010,fag,0.7190412282943726
4,nigger,2010,wigger,0.7188807725906372
5,nigger,2010,nerd,0.7071363925933838
6,nigger,2010,homo,0.6989485025405884
7,nigger,2010,redneck,0.6898212432861328
8,nigger,2010,robot,0.6815767288208008
9,nigger,2010,nigra,0.6778619289398193
