,term,year,similar word (word2vec),similarity score (word2vec)
0,nigger,2020,black_person,0.8500267267227173
1,nigger,2020,jew,0.744928777217865
2,nigger,2020,spic,0.7382246851921082
3,nigger,2020,chink,0.7175496220588684
4,nigger,2020,mexican,0.702023983001709
5,nigger,2020,wigger,0.6957257986068726
6,nigger,2020,monkey,0.6931008100509644
7,nigger,2020,kike,0.6922326683998108
8,nigger,2020,cracker,0.6881350874900818
9,nigger,2020,pig,0.6874237060546875
